gene,tb_mean,healthy_mean,log2_fold_change,p_value,adjusted_p_value,significant
ENSG00000171262,1.9222832872500712,1.9856663200370333,-0.063383032786962,6.567429639288453e-17,1.5946853111418565e-14,True
ENSG00000070010,2.8649428554254732,2.7654486259392868,0.09949422948618647,6.643626218375219e-17,1.600486465041137e-14,True
ENSG00000214046,2.4861440984242056,2.4045404614933203,0.08160363693088524,7.504072031081758e-17,1.7977849474243e-14,True
ENSG00000150907,2.596532299971622,2.7512378163479996,-0.15470551637637753,7.725776821308397e-17,1.83318149173959e-14,True
ENSG00000110442,2.855063559917092,2.7379373352811793,0.11712622463591282,7.736370015643405e-17,1.83318149173959e-14,True
ENSG00000242852,1.5466658913612823,1.6066110092143395,-0.05994511785305723,7.875763372059018e-17,1.8560691690358435e-14,True
ENSG00000269743,1.7969635861740398,1.7449955890245745,0.05196799714946532,8.004985731411594e-17,1.8763253852497347e-14,True
ENSG00000108405,3.3477194987353545,3.0397238061716765,0.307995692563678,8.42977808445364e-17,1.9652713283664692e-14,True
ENSG00000278615,2.322317088942019,2.2390902359536193,0.08322685298839971,8.539424737516732e-17,1.980187566272396e-14,True
ENSG00000112592,2.1515388779926354,2.2131286184213863,-0.06158974042875087,9.259620315344911e-17,2.1357708283739433e-14,True
ENSG00000013583,2.5079805732705758,2.337170721942871,0.170809851327705,9.378249720799581e-17,2.1516880563123396e-14,True
ENSG00000123200,2.530414560705289,2.6088148269055846,-0.07840026620029583,9.834317024365398e-17,2.2444499427766147e-14,True
ENSG00000177868,1.9992882383207182,1.9253709743367153,0.07391726398400289,1.0325671020072295e-16,2.3440992315801705e-14,True
ENSG00000206047,3.5896961686309927,2.148852263576246,1.4408439050547468,1.0379057086995659e-16,2.3440992315801705e-14,True
ENSG00000169116,1.6091120586165626,1.7287778644122322,-0.11966580579566966,1.0593075933933447e-16,2.3800391280992544e-14,True
ENSG00000159958,2.3870819134131054,2.7135231303230167,-0.32644121690991135,1.0656252721050511e-16,2.3818921997057386e-14,True
ENSG00000145476,2.095109962278024,2.233349102150068,-0.13823913987204417,1.1672354389990123e-16,2.569280727985491e-14,True
ENSG00000140939,1.677582507762801,1.6009471666208377,0.07663534114196335,1.161624371542617e-16,2.569280727985491e-14,True
ENSG00000157933,3.330916755172844,3.5193670222936535,-0.18845026712080948,1.1603951370692745e-16,2.569280727985491e-14,True
ENSG00000147400,2.063567404322987,1.9850395880334004,0.0785278162895866,1.1775794101693757e-16,2.578958381978517e-14,True
ENSG00000124469,1.9097394542251276,1.6869703119457335,0.22276914227939404,1.2455820590649732e-16,2.714179639559519e-14,True
ENSG00000110013,1.9390940842548732,1.8778952881386586,0.06119879611621459,1.2772181216374967e-16,2.7692004704283387e-14,True
ENSG00000137806,1.956657138265444,1.9032698797996386,0.0533872584658055,1.2938410687045194e-16,2.791285087673337e-14,True
ENSG00000117305,2.4793231461785217,2.392322199854991,0.08700094632353084,1.3722091863907437e-16,2.945698363834743e-14,True
ENSG00000113441,3.163629947864879,3.3353730757203586,-0.17174312785547974,1.5691628497529078e-16,3.351901904129819e-14,True
ENSG00000117174,1.9696505004866334,2.0433984538918564,-0.073747953405223,1.5872093521734663e-16,3.373831330308727e-14,True
ENSG00000129128,3.4533610453052708,3.633728966699734,-0.18036792139446334,1.6284806629636863e-16,3.4446735116143576e-14,True
ENSG00000134575,2.3600170683308,2.2416889176421795,0.11832815068862068,1.727693810891753e-16,3.63679547192714e-14,True
ENSG00000256553,1.6112333187327497,1.6968144481829284,-0.0855811294501787,1.7900719836297713e-16,3.749898136528395e-14,True
ENSG00000141034,2.2382883437193364,2.157007458593242,0.08128088512609422,1.8043388348930272e-16,3.761612735455113e-14,True
ENSG00000159210,2.7016710479025416,2.6135699207876617,0.08810112711487994,1.9893771605304907e-16,4.1275292733054383e-14,True
ENSG00000156738,3.144985427165612,3.728125123636112,-0.5831396964705,2.0177721676532176e-16,4.1665073574260224e-14,True
ENSG00000100418,2.9748619104097753,2.856830853686132,0.11803105672364334,2.213558971962545e-16,4.549125957403405e-14,True
ENSG00000116586,2.5283875933914115,2.4041914014242454,0.12419619196716614,2.30404520787963e-16,4.7127505825134154e-14,True
ENSG00000168081,1.7237402235130956,1.8252765436217118,-0.10153632010861613,2.730634214070225e-16,5.559084104447284e-14,True
ENSG00000197646,1.6933399720343019,1.440529624893667,0.2528103471406349,2.924097509510868e-16,5.925123378734569e-14,True
ENSG00000132185,2.1240411599738294,2.3854868337465227,-0.26144567377269334,2.9893708140314725e-16,6.029213330644035e-14,True
ENSG00000280433,2.434540918030054,2.544887672415514,-0.11034675438546016,3.281436875035501e-16,6.587636445007612e-14,True
ENSG00000165417,2.346665120174186,2.476699887029768,-0.1300347668555819,3.4052801962644325e-16,6.78720017837322e-14,True
ENSG00000114738,4.1971879522508955,4.042916341984064,0.15427161026683134,3.4121477731830404e-16,6.78720017837322e-14,True
ENSG00000157778,2.0473924506509436,1.9967168522185699,0.05067559843237368,3.823926267733295e-16,7.5715486186173e-14,True
ENSG00000145375,1.6728431526597365,1.7155760984123851,-0.04273294575264863,4.438022023186341e-16,8.74754313597406e-14,True
ENSG00000141480,5.908915348739835,5.745230733928308,0.16368461481152696,4.742237904159526e-16,9.304871594482783e-14,True
ENSG00000166126,1.5132797793878787,1.594294510857964,-0.08101473147008531,5.382662068458445e-16,1.0478727884058956e-13,True
ENSG00000135424,1.621507831594924,1.5281345369434212,0.0933732946515029,5.388825307624351e-16,1.0478727884058956e-13,True
ENSG00000119314,3.6623793401442124,3.8399322448582414,-0.17755290471402896,5.539000289376196e-16,1.0722663819116964e-13,True
ENSG00000184205,2.4468191933733148,2.578295200963666,-0.13147600759035116,5.602271932878141e-16,1.0796947458906439e-13,True
ENSG00000148943,1.9850056407409837,2.0652228136423596,-0.08021717290137587,5.7165220914522575e-16,1.0968387055382489e-13,True
ENSG00000169733,2.785863202818384,2.650555162682712,0.13530804013567188,5.869671979355424e-16,1.1212624935717588e-13,True
ENSG00000161405,3.5306818191697515,3.8745580944426377,-0.3438762752728861,5.9449615339613445e-16,1.1306638903384464e-13,True
ENSG00000164816,0.337243347733506,0.1499183420525759,0.1873250056809301,5.990098987698654e-16,1.1342736349501167e-13,True
ENSG00000099194,1.8318657863126566,1.738310736527222,0.09355504978543472,6.111665804804291e-16,1.1522615838857759e-13,True
ENSG00000169499,3.4778283757647754,3.638059279421119,-0.1602309036563434,6.187639092325953e-16,1.1565284222436653e-13,True
ENSG00000162522,1.7340275218736714,1.6499655409736886,0.08406198089998274,6.178360968106262e-16,1.1565284222436653e-13,True
ENSG00000038427,4.625859135155238,4.279437623409665,0.34642151174557334,6.244450190554056e-16,1.162137740828307e-13,True
ENSG00000223823,1.0900746489195194,1.2340957650806177,-0.14402111616109825,6.36729532158759e-16,1.1799360129487294e-13,True
ENSG00000273802,1.6617021867035484,1.5646786330215536,0.09702355368199478,6.490388730160096e-16,1.1964918578737216e-13,True
ENSG00000078687,2.329163593709514,2.4566433658613245,-0.1274797721518106,6.511820641058005e-16,1.1964918578737216e-13,True
ENSG00000178307,2.3454727510996918,2.2498748351571782,0.09559791594251354,6.792668618088725e-16,1.2428290687180648e-13,True
ENSG00000158869,4.918051296522592,4.569940154809714,0.34811114171287816,7.627100058110925e-16,1.3896384026044707e-13,True
ENSG00000106605,2.5738255951366322,2.37602199878648,0.19780359635015232,7.724632097353224e-16,1.401519755805556e-13,True
ENSG00000273472,1.3331932802940076,1.4214776773486109,-0.08828439705460323,8.093942401981829e-16,1.4503207618890002e-13,True
ENSG00000112365,2.147151282215659,2.2184467386456777,-0.07129545643001878,8.033253176544213e-16,1.4503207618890002e-13,True
ENSG00000099203,2.219191208630054,2.1368835431909425,0.0823076654391115,8.091672613559617e-16,1.4503207618890002e-13,True
ENSG00000123353,2.443676722738567,2.351833927967082,0.09184279477148527,8.221542423224308e-16,1.467122403696608e-13,True
ENSG00000214946,1.2277696005291916,1.361241608902298,-0.13347200837310647,8.378016569808142e-16,1.4889177562155345e-13,True
ENSG00000204386,2.9905968840769543,2.8427425589138866,0.14785432516306773,8.653042980637995e-16,1.5315179704873687e-13,True
ENSG00000166822,2.4330670696140158,2.52473293941249,-0.09166586979847446,8.692946457429053e-16,1.5323261676158376e-13,True
ENSG00000198455,1.9422038316450942,2.028841177300779,-0.0866373456556846,8.756411019916783e-16,1.537264174318427e-13,True
ENSG00000082438,1.6737084626913898,1.8018131364734908,-0.128104673782101,9.563678404562736e-16,1.672216881681669e-13,True
ENSG00000184307,1.6495460538669384,1.7225763583811817,-0.0730303045142433,9.796782337392172e-16,1.7060958734792638e-13,True
ENSG00000247982,2.715055177230593,3.123979114256481,-0.40892393702588814,9.881375638749762e-16,1.7139443672924238e-13,True
ENSG00000141232,2.527041773844234,2.6666750380139868,-0.13963326416975264,1.059621534987784e-15,1.8306122956842742e-13,True
ENSG00000095585,1.9485553623133651,2.0773063970691275,-0.12875103475576233,1.09788461224709e-15,1.8891893032091492e-13,True
ENSG00000179918,3.166072209590701,3.049360492982446,0.11671171660825497,1.1232899646130168e-15,1.925265720771314e-13,True
ENSG00000184678,3.0809783478821617,2.8342983704362816,0.2466799774458801,1.1405635331888265e-15,1.9395394701830228e-13,True
ENSG00000101160,4.909026735846406,4.67976943984965,0.2292572959967556,1.1399457297063876e-15,1.9395394701830228e-13,True
ENSG00000119632,2.0055274230415474,1.9074769326076517,0.09805049043389569,1.1487086723343084e-15,1.9457599280637738e-13,True
ENSG00000177674,4.441152224132763,4.199709236015942,0.24144298811682052,1.207550705515863e-15,2.037471643707563e-13,True
ENSG00000136457,1.2618862013206065,1.4145792963871944,-0.1526930950665879,1.2195564744707555e-15,2.0497530000959446e-13,True
ENSG00000135404,4.357453282929626,4.1460839231445,0.2113693597851256,1.2333580357570207e-15,2.0649461198660882e-13,True
ENSG00000128989,3.2806669509890605,3.4279059349518772,-0.14723898396281676,1.2772529172032588e-15,2.1302122403340352e-13,True
ENSG00000143545,1.6372880272842252,1.522615193906304,0.11467283337792122,1.3512242666616832e-15,2.2449478113122824e-13,True
ENSG00000161048,1.7762065108293992,1.8402634034009862,-0.06405689257158698,1.4219015232293903e-15,2.353355563045651e-13,True
ENSG00000169692,3.1095213844033194,2.919978127597616,0.1895432568057034,1.5904266593417783e-15,2.6222688680242406e-13,True
ENSG00000256751,1.4440645408841537,1.336265687661453,0.10779885322270077,1.63681057460592e-15,2.680056699358863e-13,True
ENSG00000165434,1.8101327867747088,1.8700490978750075,-0.059916311100298714,1.6378364627219027e-15,2.680056699358863e-13,True
ENSG00000205155,3.255436616220936,3.050040467001021,0.205396149219915,1.777360603188006e-15,2.8974318735353946e-13,True
ENSG00000115306,2.898488849154813,3.097260569972893,-0.1987717208180797,1.9058498954814765e-15,3.0952572665828937e-13,True
ENSG00000271601,2.825284386742855,2.961785682833861,-0.13650129609100592,1.9654703207985524e-15,3.180174982118941e-13,True
ENSG00000158716,2.260511774592112,2.1702506946886224,0.09026107990348953,2.0463053752055065e-15,3.298659478997635e-13,True
ENSG00000148655,1.779583928878599,1.6871831412234821,0.09240078765511694,2.3109973441497775e-15,3.71154732719877e-13,True
ENSG00000140575,5.038889607614656,5.210169222118487,-0.1712796145038311,2.616933841257034e-15,4.187383843484456e-13,True
ENSG00000070371,1.9420094934396717,1.820827111620738,0.1211823818189337,2.7143874054042e-15,4.3273522448728797e-13,True
ENSG00000116191,2.3067256607715234,2.5602250576814884,-0.25349939690996504,2.9357174289495173e-15,4.663059152803586e-13,True
ENSG00000119421,2.081126541089751,2.022519359270105,0.05860718181964586,3.2651526891257143e-15,5.167402045932786e-13,True
ENSG00000143198,2.4656189069061107,2.370362452404719,0.09525645450139164,3.2874838766581876e-15,5.183824121582872e-13,True
ENSG00000163257,2.155095185350492,2.2587514020577877,-0.10365621670729563,3.576937690539743e-15,5.61980974908967e-13,True
ENSG00000107854,2.987530971834201,3.1104997345674494,-0.1229687627332483,3.86128211604354e-15,6.044648967436679e-13,True
ENSG00000171681,3.231744352366007,3.3897087962545083,-0.15796444388850128,3.998570608339756e-15,6.237050981634419e-13,True
ENSG00000149485,2.0060094903489425,1.8713634251805713,0.1346460651683712,4.1330523336855084e-15,6.423711410236728e-13,True
ENSG00000165502,3.102947444359627,2.929566438748153,0.1733810056114744,4.2528639237843554e-15,6.586319225966464e-13,True
ENSG00000110200,2.156845264763215,2.0833939805964223,0.0734512841667927,4.280063813166773e-15,6.604854346275827e-13,True
ENSG00000275004,1.4749712592348523,1.5298825698988712,-0.054911310664018886,4.321086710766061e-15,6.644513582941444e-13,True
ENSG00000255569,1.411283114841933,1.5085427874558373,-0.09725967261390434,4.663466661658241e-15,7.145650348038384e-13,True
ENSG00000273486,1.4121471846077043,1.4720239567684565,-0.05987677216075227,4.7996658608339925e-15,7.328447560681141e-13,True
ENSG00000124688,2.4155532689000196,2.3221570728640226,0.09339619603599703,4.82039924181944e-15,7.334279730632154e-13,True
ENSG00000083896,3.138262750586319,3.2621688092676475,-0.12390605868132853,5.048603802600953e-15,7.627965389971606e-13,True
ENSG00000244187,2.183214748907263,2.117062669428215,0.066152079479048,5.047337399947154e-15,7.627965389971606e-13,True
ENSG00000019169,2.0943420802806823,1.7971393558643776,0.2972027244163047,5.15801402462925e-15,7.766213963541602e-13,True
ENSG00000166401,2.419405050563179,2.3135635783276394,0.10584147223553941,5.2142568143087545e-15,7.823730734909015e-13,True
ENSG00000144824,1.5585691835163262,1.659520817337941,-0.10095163382161476,5.389612864881881e-15,8.058958022754241e-13,True
ENSG00000124374,1.7021520555319976,1.7772795413627183,-0.07512748583072071,5.446675728218703e-15,8.094202989279568e-13,True
ENSG00000256235,2.3356892768308954,2.1880908306475946,0.14759844618330087,5.450516045637142e-15,8.094202989279568e-13,True
ENSG00000129559,3.2058801366521394,3.092529173980585,0.11335096267155453,5.589493192618259e-15,8.272259157389268e-13,True
ENSG00000092010,5.247859651608842,5.004994050941069,0.24286560066777252,5.754983244864207e-15,8.488208790715871e-13,True
ENSG00000188848,1.3568546992194204,1.4799016935516023,-0.12304699433218191,6.428910214011887e-15,9.450062156277879e-13,True
ENSG00000246705,2.400831624186375,2.269212865110812,0.1316187590755633,6.979983044177955e-15,1.019101026076393e-12,True
ENSG00000186026,1.7144406927492954,1.750007247446418,-0.03556655469712244,6.975785614214125e-15,1.019101026076393e-12,True
ENSG00000185482,2.1357066132688036,1.98636186762093,0.1493447456478736,7.027300527441925e-15,1.0225665529243765e-12,True
ENSG00000108826,1.9417051305876707,1.8847362376550307,0.05696889293263996,7.305629608128433e-15,1.059511761529342e-12,True
ENSG00000214274,1.6939454713830642,1.6010795602778511,0.09286591110521303,7.459137926276548e-15,1.0781686596570999e-12,True
ENSG00000130958,2.223491500192252,2.149608610573051,0.0738828896192012,7.881185903308317e-15,1.1353882535719552e-12,True
ENSG00000197063,2.532365948338864,2.4046249898395877,0.12774095849927614,8.209981238673916e-15,1.1788391273265464e-12,True
ENSG00000170128,1.5750176644189449,1.6871700557276819,-0.112152391308737,8.244986913186611e-15,1.17995830863535e-12,True
ENSG00000121797,1.8961360777044713,1.7869724510569962,0.10916362664747514,8.622812412762147e-15,1.2299704429427795e-12,True
ENSG00000183077,1.7838203030812043,1.7303379544448132,0.05348234863639112,8.84669861164188e-15,1.2577684980217272e-12,True
ENSG00000158089,1.958533393115887,1.7400547499186099,0.21847864319727717,9.178008169446749e-15,1.300607739384704e-12,True
ENSG00000112977,3.5153928034333983,3.3576462066628525,0.1577465967705458,9.378197633169976e-15,1.3246475047789891e-12,True
ENSG00000185905,4.577481637858298,4.754251528999283,-0.1767698911409843,9.594223624640233e-15,1.3507607760885534e-12,True
ENSG00000134627,1.688526192644506,1.6198133420643677,0.06871285058013843,9.631886361371634e-15,1.3516747193791526e-12,True
ENSG00000064601,4.796243331329254,4.506921248316756,0.2893220830124985,9.703267139031188e-15,1.3572992675800304e-12,True
ENSG00000196415,1.6017251917517816,1.3184043141286852,0.28332087762309643,9.808415781659192e-15,1.3632126075002806e-12,True
ENSG00000132963,2.4442279513652285,2.3164789147092817,0.12774903665594683,9.788211781626292e-15,1.3632126075002806e-12,True
ENSG00000005075,2.8792667440814537,2.7371721084834504,0.14209463559800328,1.0039398937471027e-14,1.3908576873020963e-12,True
ENSG00000166171,1.6239215738231298,1.531418623155362,0.09250295066776792,1.043422604590131e-14,1.4397930460824397e-12,True
ENSG00000196465,1.72735573530482,1.6621784315277888,0.06517730377703113,1.0459027500771822e-14,1.4397930460824397e-12,True
ENSG00000132704,1.9002535375160428,2.1173075260047813,-0.21705398848873858,1.0733685517863632e-14,1.4729265984529135e-12,True
ENSG00000116663,2.8392392869071577,2.4755661212215583,0.3636731656855994,1.1322568965261354e-14,1.5488345679515084e-12,True
ENSG00000162959,2.431304871838295,2.364275060101151,0.06702981173714395,1.1674529065083122e-14,1.591957873739621e-12,True
ENSG00000110801,2.586095745151776,2.519230118692313,0.06686562645946292,1.2112326818556762e-14,1.6464790841162284e-12,True
ENSG00000273344,1.7448411143274436,1.791132060166403,-0.04629094583895932,1.2177939987182743e-14,1.6502250364506413e-12,True
ENSG00000157240,1.9367501430883727,1.8528319800641089,0.0839181630242638,1.3070499583911134e-14,1.765657549710712e-12,True
ENSG00000214063,2.3029022813298834,2.145918234965335,0.1569840463645482,1.3262674047760899e-14,1.7805242561394918e-12,True
ENSG00000187037,1.9334730719354414,1.8328042741329977,0.10066879780244364,1.3258656998804162e-14,1.7805242561394918e-12,True
ENSG00000115464,3.405780714377432,3.511333290771656,-0.10555257639422422,1.3477765771792606e-14,1.803815917167416e-12,True
ENSG00000203760,1.353306787941642,1.2577826629375282,0.09552412500411389,1.38488760189803e-14,1.84778095634167e-12,True
ENSG00000143387,1.9372630958389614,1.8662360107395222,0.07102708509943922,1.4009412434876623e-14,1.863466722127469e-12,True
ENSG00000280106,1.567491167723196,1.6253582509107767,-0.057867083187580715,1.41620380696619e-14,1.8780075131949506e-12,True
ENSG00000023516,2.27997991752653,2.441357704655745,-0.16137778712921502,1.4305073405630502e-14,1.8911917624644986e-12,True
ENSG00000186818,2.8696623195193975,2.5883885877123527,0.28127373180704485,1.442501135416481e-14,1.900022867354123e-12,True
ENSG00000163349,3.4352811053104237,3.591316804340388,-0.15603569902996428,1.4459505712862595e-14,1.900022867354123e-12,True
ENSG00000163755,2.4987073420455594,2.572021921254588,-0.07331457920902862,1.495432755980647e-14,1.959107268809329e-12,True
ENSG00000151623,1.7484341799934662,1.830418347652397,-0.0819841676589308,1.5547593528178482e-14,2.030693669163866e-12,True
ENSG00000224505,1.4084505607170676,1.467066618697789,-0.05861605798072134,1.7136583808039625e-14,2.2222310349487748e-12,True
ENSG00000273062,1.0635813423912106,1.196453676250733,-0.13287233385952235,1.716780196729561e-14,2.2222310349487748e-12,True
ENSG00000254901,2.8002115285300593,2.646418594576205,0.1537929339538544,1.7166980793397113e-14,2.2222310349487748e-12,True
ENSG00000140374,2.5796077288036208,2.489257738158816,0.09034999064480465,1.8328509436840854e-14,2.3654141509218153e-12,True
ENSG00000160209,3.4921276965911106,3.3116182645387675,0.18050943205234304,1.8702577345083046e-14,2.406527778679039e-12,True
ENSG00000129473,1.903076817649687,1.844134725269122,0.058942092380565025,1.9349922080654334e-14,2.4824576070515206e-12,True
ENSG00000220205,4.098948185538934,4.258074212989892,-0.1591260274509585,1.9864291044268622e-14,2.540929948532803e-12,True
ENSG00000133106,3.6554275662778126,3.0138666661108338,0.6415609001669789,2.005549840826802e-14,2.5578428749344887e-12,True
ENSG00000187231,2.300524432448386,2.1203185942591776,0.1802058381892082,2.0450892761275138e-14,2.6006218850650256e-12,True
ENSG00000186767,1.490768766229728,1.5683693031142671,-0.07760053688453916,2.0674186032638684e-14,2.621329616764068e-12,True
ENSG00000162512,1.9275193179858319,1.7333888267802873,0.1941304912055446,2.1492449601233052e-14,2.709235732727526e-12,True
ENSG00000165905,1.8748172750637386,2.0368610955205737,-0.16204382045683507,2.145896644173898e-14,2.709235732727526e-12,True
ENSG00000073792,2.3784025111917764,2.143472224211291,0.23493028698048546,2.2735193264747116e-14,2.8575831464905197e-12,True
ENSG00000196123,1.891222772349101,1.815722427754357,0.07550034459474397,2.295953919914215e-14,2.8774407465098297e-12,True
ENSG00000126016,1.5270922342895399,1.5944826293051253,-0.06739039501558541,2.309891312812197e-14,2.886565331339346e-12,True
ENSG00000168256,2.910348064261823,2.7909253759560113,0.1194226883058116,2.3215791162440362e-14,2.8928343453359235e-12,True
ENSG00000030110,3.3477339439251854,3.1255833601565075,0.2221505837686779,2.461282795178193e-14,3.043079626622498e-12,True
ENSG00000164548,3.0130490210968954,3.204185191956401,-0.1911361708595054,2.453270518611092e-14,3.043079626622498e-12,True
ENSG00000119655,4.137816954506018,3.880997950704061,0.2568190038019571,2.463208147371023e-14,3.043079626622498e-12,True
ENSG00000267520,2.170388091067071,2.267763134502891,-0.09737504343581982,2.5302305113779423e-14,3.115479806061408e-12,True
ENSG00000091947,2.427791268505267,2.377659079712642,0.050132188792625154,2.5361814716225285e-14,3.115479806061408e-12,True
ENSG00000160216,3.602507410971312,3.424440523743128,0.1780668872281841,2.585097430335355e-14,3.166598301458531e-12,True
ENSG00000149516,1.864766357907804,1.7333493742043105,0.13141698370349353,2.6108665917101027e-14,3.1891551553894417e-12,True
ENSG00000221823,3.433255001386767,3.5705420101625167,-0.13728700877574962,2.6334007246499142e-14,3.207644820870624e-12,True
ENSG00000169926,4.615085572425973,4.805492354831233,-0.19040678240526,2.7353556930176904e-14,3.3203408685951693e-12,True
ENSG00000273017,1.2170940239050467,1.3295058845307497,-0.11241186062570296,2.741235687007519e-14,3.3203408685951693e-12,True
ENSG00000183495,2.7838475039552804,2.8966371087832963,-0.11278960482801592,2.7818044594311527e-14,3.360094339117356e-12,True
ENSG00000119725,2.690802971500716,2.630991465861026,0.059811505639689955,2.886736693185231e-14,3.4771545340719767e-12,True
ENSG00000112877,1.5682908678109484,1.6236990980985813,-0.055408230287632865,2.9312496331280536e-14,3.5209910759371687e-12,True
ENSG00000139746,2.713817641155618,2.8924546640360056,-0.17863702288038752,2.978493463605471e-14,3.5678566868045316e-12,True
ENSG00000175854,1.8321694437935718,1.7788324892690275,0.053336954524544344,3.0032645781600964e-14,3.5876187851998968e-12,True
ENSG00000205352,5.004700509786646,4.8747792105491135,0.12992129923753293,3.0699650915260326e-14,3.657222424830861e-12,True
ENSG00000100348,2.9440252263746443,2.861816283327461,0.08220894304718307,3.122489927622993e-14,3.7096035816853665e-12,True
